Entry Name,Species,Level,Happiness,Item,Unknown Flag 1,Unknown Flag 2,Unknown Flag 3,Unknown Flag 4,Unknown Flag 5,Unknown Flag 6,Unknown Flag 7,Unknown Flag 8,Unknown,IVs HP,IVs Attack,IVs Defense,IVs Sp.Atk,IVs Sp.Def,IVs Speed,EVs HP,EVs Attack,EVs Defense,EVs Sp.Atk,EVs Sp.Def,EVs Speed,Moves 1,Moves 2,Moves 3,Moves 4,Shininess,Use species second ability,Gender,Nature,Unknown 2
Bellossom - 768,Bellossom (182),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Synthesis (235),Quiver Dance (43),Leaf Storm (121),Sleep Powder (79),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Slowking - 769,Slowking (199),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Light Screen (113),Surf (57),Sludge Bomb (188),Ice Beam (58),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Nidoking - 770,Nidoking (34),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Meteor Mash (309),Gunk Shot (148),Blaze Kick (299),Play Rough (70),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Machamp - 771,Machamp (68),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Meteor Mash (309),Superpower (276),Close Combat (119),Stone Edge (39),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Swampert - 772,Swampert (285),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Liquidation (230),Icicle Crash (99),Earthquake (89),Hammer Arm (118),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Nidorina - 773,Nidorina (30),20,0,Oran Berry (139),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Bite (44),Bulldoze (222),Force Palm (158),Metal Claw (232),Never (0x0),TRUE,Female (1),Impish (8),0 (0x0)
Pidgeot - 774,Pidgeot (18),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Roost (117),Hyper Voice (304),Psystrike (218),Aeroblast (177),Never (0x0),TRUE,Female (1),Hardy (0),0 (0x0)
Raichu - 775,Raichu (26),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Meteor Mash (309),Wild Charge (248),Iron Tail (231),Aqua Tail (49),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Crobat - 776,Crobat (169),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Psycho Cut (307),Brave Bird (123),Drill Run (312),Slash (163),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Vibrava - 777,Vibrava (333),20,0,Oran Berry (139),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Metal Claw (232),Bulldoze (222),Slash (163),Rock Throw (88),Never (0x0),TRUE,Male (0),Jolly (13),0 (0x0)
Poliwrath - 778,Poliwrath (62),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Bulk Up (339),Liquidation (230),Hammer Arm (118),Ice Hammer (249),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Golem - 779,Golem (76),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Earthquake (89),Double-Edge (38),Wild Charge (248),Flare Blitz (25),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Ludicolo - 780,Ludicolo (297),70,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Solarbeam (76),Hydro Pump (56),First Impression (24),Surf (57),Never (0x0),FALSE,Male (0),Calm (20),0 (0x0)
Ludicolo - 781,Ludicolo (297),70,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Ice Beam (58),Giga Drain (202),Scald (17),Fake Out (252),Never (0x0),FALSE,Male (0),Bold (5),0 (0x0)
Ludicolo - 782,Ludicolo (297),70,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Solarbeam (76),Hydro Pump (56),First Impression (24),Surf (57),Never (0x0),FALSE,Female (1),Adamant (3),0 (0x0)
Ludicolo - 783,Ludicolo (297),70,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Solarbeam (76),Hydro Pump (56),First Impression (24),Surf (57),Never (0x0),FALSE,Female (1),Timid (10),0 (0x0)
Ludicolo - 784,Ludicolo (297),70,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Solarbeam (76),Hydro Pump (56),First Impression (24),Surf (57),Never (0x0),FALSE,Male (0),Timid (10),0 (0x0)
Ho-Oh - 785,Ho-Oh (250),100,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Sacred Fire (221),Tri Attack (161),Brave Bird (123),Aurora Beam (62),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Espeon - 786,Espeon (196),73,0,Leftovers (200),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Moonlight (236),Light Screen (113),Moonblast (296),Psystrike (218),Never (0x0),TRUE,Female (1),Modest (15),0 (0x0)
Charizard - 787,Charizard (6),77,0,Shell Bell (219),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Aeroblast (177),Draco Meteor (31),Tailwind (219),Eruption (284),Never (0x0),FALSE,Male (0),Modest (15),0 (0x0)
Blastoise - 788,Blastoise (9),77,0,Assault Vest (108),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Dark Pulse (66),Power Gem (285),Surf (57),Hydro Pump (56),Never (0x0),FALSE,Male (0),Calm (20),0 (0x0)
Venusaur - 789,Venusaur (3),77,0,Sitrus Berry (142),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Sludge Bomb (188),Leaf Storm (121),Toxic (92),Sunny Day (241),Never (0x0),FALSE,Male (0),Calm (20),0 (0x0)
Pikachu - 790,Pikachu (25),81,0,Eviolite (54),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Flare Blitz (25),Volt Tackle (344),Iron Tail (231),Aqua Tail (49),Never (0x0),FALSE,Male (0),Jolly (13),0 (0x0)
Snorlax - 791,Snorlax (143),75,0,Rocky Helmet (220),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Liquidation (230),Iron Head (19),Rest (156),Belly Drum (187),Never (0x0),TRUE,Male (0),Relaxed (7),0 (0x0)
Alakazam - 792,Alakazam (65),57,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,252,Calm Mind (347),Dazzling Gleam (169),Psychic (94),Focus Blast (3),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Dragonite - 793,Dragonite (149),56,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Aqua Tail (49),Iron Tail (231),Dragon Claw (337),Dragon Dance (125),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Steelix - 794,Steelix (208),80,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Earthquake (89),Rock Slide (157),Wild Charge (248),Aqua Tail (49),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Persian - 795,Persian (53),80,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Baton Pass (226),Crunch (242),Substitute (164),Double-Edge (38),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Noctowl - 796,Noctowl (164),58,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Confuse Ray (109),Reflect (115),Brave Bird (123),Encore (227),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Hariyama - 797,Hariyama (336),59,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Knock Off (48),Close Combat (119),Fake Out (252),Ice Punch (8),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Crobat - 798,Crobat (169),62,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,252,U-Turn (287),Sludge Bomb (188),Aerial Ace (332),Night Slash (168),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Scyther - 799,Scyther (123),54,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),31,31,31,31,31,31,0,0,0,0,0,0,Sky Uppercut (327),Meteor Mash (309),Stone Edge (39),Brave Bird (123),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Flygon - 800,Flygon (334),65,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Brave Bird (123),Outrage (200),Crunch (242),Earthquake (89),Never (0x0),FALSE,Male (0),Jolly (13),0 (0x0)
Gengar - 801,Gengar (94),65,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Fire Blast (126),Zap Cannon (192),Dragon Pulse (110),Sludge Wave (308),Never (0x0),FALSE,Male (0),Mild (16),0 (0x0)
Umbreon - 802,Umbreon (197),64,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Toxic (92),Heal Bell (215),Snarl (6),Moonlight (236),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Espeon - 803,Espeon (196),63,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,252,Energy Ball (91),Dazzling Gleam (169),Shadow Ball (247),Psyshock (133),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Flareon - 804,Flareon (136),62,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Superpower (276),Flare Blitz (25),Crunch (242),Double-Edge (38),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Jolteon - 805,Jolteon (135),64,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,252,Signal Beam (324),Thunder (87),Volt Switch (289),Hidden Power (180),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Glalie - 806,Glalie (347),57,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Icicle Crash (99),Rock Slide (157),Hail (258),Aura Sphere (4),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Rapidash - 807,Rapidash (78),59,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Overheat (315),Flare Blitz (25),Double-Edge (38),Hi Jump Kick (136),Never (0x0),TRUE,Female (1),Hardy (0),0 (0x0)
Piloswine - 808,Piloswine (221),59,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,252,Giga Impact (320),Double-Edge (38),Earthquake (89),Ice Hammer (249),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Pidgeot - 809,Pidgeot (18),58,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,252,Heal Bell (215),Heat Wave (257),Featherdance (297),Hurricane (239),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Blastoise - 810,Blastoise (9),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Dragon Pulse (110),Scald (17),Ice Beam (58),Dark Pulse (66),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Mightyena - 811,Mightyena (287),59,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,252,Crunch (242),Taunt (269),Play Rough (70),Scary Face (184),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Hitmonlee - 812,Hitmonlee (106),58,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,252,Taunt (269),Fake Out (252),Bullet Punch (1),Hi Jump Kick (136),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Shedinja - 813,Shedinja (303),50,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Shadow Burn (288),Shadow Ball (247),Confuse Ray (109),Hidden Power (180),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Hitmontop - 814,Hitmontop (237),58,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Sucker Punch (21),Circle Throw (116),Mach Punch (183),Fake Out (252),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Muk - 815,Muk (89),57,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Ice Punch (8),Thunder Punch (9),Poison Jab (15),Fire Punch (7),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Crobat - 816,Crobat (169),58,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,252,Dark Pulse (66),Sludge Wave (308),U-Turn (287),Air Slash (154),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Gengar - 817,Gengar (94),59,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,252,Dark Pulse (66),Sludge Bomb (188),Protect (155),Shadow Ball (247),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Electrode - 818,Electrode (101),61,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,252,Hidden Power (180),Thunderbolt (85),Protect (155),Light Screen (113),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Nidoqueen - 819,Nidoqueen (31),80,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Meteor Mash (309),Gunk Shot (148),Blaze Kick (299),Play Rough (70),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Nidoqueen - 820,Nidoqueen (31),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Thunder (87),Fire Blast (126),Earth Power (11),Sludge Bomb (188),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Clefable - 821,Clefable (36),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Thunderbolt (85),Moonblast (296),Ice Beam (58),Calm Mind (129),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Exploud - 822,Exploud (372),60,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Flamethrower (53),Thunderbolt (85),Dark Pulse (66),Hyper Voice (304),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Zigzagoon - 823,Zigzagoon (288),5,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Tackle (33),Growl (45),None (0),None (0),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Beldum - 824,Beldum (398),3,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Metal Sound (319),Light Screen (113),Confusion (93),None (0),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Plusle - 825,Plusle (353),4,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Thunder Shock (84),Helping Hand (270),Nuzzle (336),None (0),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Minun - 826,Minun (354),4,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Thunder Shock (84),Helping Hand (270),Nuzzle (336),None (0),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Makuhita - 827,Makuhita (335),6,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Arm Thrust (292),Bulk Up (339),None (0),None (0),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Nidoran♀ - 828,Nidoran♀ (29),8,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Poison Fang (305),Sand Tomb (328),Yawn (281),Quick Attack (98),Never (0x0),FALSE,Female (1),Impish (8),0 (0x0)
Pidgey - 829,Pidgey (16),7,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Peck (64),Quick Attack (98),Double Team (104),Hone Claws (12),Never (0x0),FALSE,Male (0),Naive (14),0 (0x0)
Bulbasaur - 830,Bulbasaur (1),10,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Cotton Guard (160),Leech Seed (73),Absorb (71),Stun Spore (78),Never (0x0),FALSE,Male (0),Calm (20),0 (0x0)
Pikachu - 831,Pikachu (25),11,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Charge Beam (143),Quick Attack (98),Tickle (321),Double Team (104),Never (0x0),FALSE,Male (0),Jolly (13),0 (0x0)
Slugma - 832,Slugma (218),10,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Ember (52),Smokescreen (108),None (0),None (0),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Vulpix - 833,Vulpix (37),10,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Flame Charge (77),Growl (45),None (0),None (0),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Horsea - 834,Horsea (116),10,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Water Gun (55),Baby Doll Eyes (23),Tackle (33),None (0),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Shellder - 835,Shellder (90),10,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Lick (122),Water Gun (55),None (0),None (0),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Oddish - 836,Oddish (43),10,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Stun Spore (78),Absorb (71),Leech Seed (73),Mud-Slap (189),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Seedot - 837,Seedot (298),10,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Tackle (33),Absorb (71),None (0),None (0),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Baltoy - 838,Baltoy (318),10,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Mud-Slap (189),Confusion (93),None (0),None (0),Never (0x0),FALSE,Genderless (2),Hardy (0),0 (0x0)
Barboach - 839,Barboach (323),10,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Water Gun (55),Mud-Slap (189),None (0),None (0),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Plusle - 840,Plusle (353),10,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Nuzzle (336),Helping Hand (270),None (0),None (0),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Minun - 841,Minun (354),10,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Nuzzle (336),Helping Hand (270),None (0),None (0),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Duskull - 842,Duskull (361),10,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Astonish (310),Confuse Ray (109),None (0),None (0),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Ekans - 843,Ekans (23),10,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Tackle (33),Coil (111),None (0),None (0),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Swinub - 844,Swinub (220),10,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Ice Shard (96),Mud Shot (341),Rock Throw (88),Hail (258),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Nidoran♀ - 845,Nidoran♀ (29),20,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Bite (44),Bulldoze (222),Force Palm (158),Metal Claw (232),Never (0x0),FALSE,Female (1),Hardy (0),0 (0x0)
Phanpy - 846,Phanpy (231),20,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Rock Tomb (317),Payback (107),Sand-Attack (28),Bulldoze (222),Never (0x0),TRUE,Male (0),Hardy (0),0 (0x0)
Natu - 847,Natu (177),20,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Roost (117),Gust (16),Confusion (93),Icy Wind (196),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Slugma - 848,Slugma (218),20,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Mud Shot (341),Rock Throw (88),Will-O-Wisp (261),Ember (52),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Spinda - 849,Spinda (308),20,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Fake Out (252),Wide Guard (266),Feint Attack (185),Feint (338),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Drowzee - 850,Drowzee (96),20,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Bullet Punch (1),Hypnosis (95),Confusion (93),None (0),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Tentacool - 851,Tentacool (72),20,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Whirlpool (250),Rain Dance (240),Sludge (124),Mud-Slap (189),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
Ledyba - 852,Ledyba (165),20,0,None (0),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0 (0x0),0,0,0,0,0,0,0,0,0,0,0,0,Tackle (33),Light Screen (113),Aerial Ace (332),Silver Wind (318),Never (0x0),FALSE,Male (0),Hardy (0),0 (0x0)
